release_date,movie,production_budget,domestic_gross,worldwide_gross
10/30/2015,Burnt,"$20,000,000","$13,651,946","$36,773,510"
10/30/2015,Dancin' It's On,"$12,000,000",$0,$0
10/30/2015,Regression,"$20,000,000","$55,039","$15,824,374"
10/30/2015,Our Brand is Crisis,"$28,000,000","$7,002,261","$8,594,558"
10/30/2009,The Boondock Saints 2: All Saints Day,"$8,000,000","$10,273,187","$10,629,320"
10/30/2009,Gentlemen Broncos,"$9,500,000","$115,155","$119,955"
10/30/2009,The House of the Devil,"$1,000,000","$101,215","$102,812"
10/30/1998,American History X,"$10,000,000","$6,719,864","$6,719,864"
10/30/1998,Vampires,"$20,000,000","$20,268,825","$20,268,825"
10/30/1998,Living Out Loud,"$12,000,000","$12,905,901","$12,905,901"
10/30/1981,Halloween II,"$2,500,000","$25,533,818","$25,533,818"
10/29/2010,Wild Target,"$8,000,000","$109,338","$5,314,194"
10/29/2010,Saw 3D,"$17,000,000","$45,710,178","$133,735,284"
10/29/2010,Monsters,"$500,000","$237,301","$5,639,730"
10/29/2010,Welcome to the Rileys,"$10,000,000","$152,857","$355,919"
10/29/2004,Ray,"$40,000,000","$75,305,995","$124,823,094"
10/29/2004,Birth,"$20,000,000","$5,005,899","$14,603,001"
10/29/2004,Saw,"$1,200,000","$55,968,727","$103,880,027"
10/29/1999,Being John Malkovich,"$13,000,000","$22,858,926","$32,382,381"
10/29/1999,House on Haunted Hill,"$19,000,000","$40,846,082","$65,090,541"
10/29/1999,Mononoke-hime,"$20,000,000","$2,374,107","$150,350,000"
10/29/1999,Dreaming of Joseph Lees,"$3,250,000","$7,680","$7,680"
10/28/2016,Inferno,"$75,000,000","$34,343,574","$219,519,367"
10/28/2011,The Rum Diary,"$45,000,000","$13,109,815","$21,544,732"
10/28/2011,Anonymous,"$27,500,000","$4,463,292","$15,815,509"
10/28/2011,Puss in Boots,"$130,000,000","$149,260,504","$554,987,477"
10/28/2011,Like Crazy,"$250,000","$3,395,391","$3,728,400"
10/28/2011,In Time,"$35,000,000","$37,553,932","$165,103,952"
10/28/2009,Michael Jackson's This Is It,"$60,000,000","$72,091,016","$252,091,016"
10/28/2005,The Weather Man,"$20,000,000","$12,482,775","$15,466,961"
10/28/2005,Saw II,"$5,000,000","$87,025,093","$152,925,093"
10/28/2005,The Legend of Zorro,"$80,000,000","$45,575,336","$141,475,336"
10/28/1994,Stargate,"$55,000,000","$71,565,669","$196,565,669"
10/28/1983,The Wicked Lady,"$8,000,000","$589,308","$589,308"
10/28/1941,How Green Was My Valley,"$1,250,000",$0,$0
10/27/2017,Let There Be Light,"$3,000,000","$7,233,471","$7,241,309"
10/27/2017,Jigsaw,"$10,000,000","$38,052,832","$102,445,196"
10/27/2017,Thank You for Your Service,"$20,000,000","$9,479,390","$9,985,316"
10/27/2015,Running Forever,"$5,000,000",$0,$0
10/27/2015,The Horror Network,"$1,000,000",$0,$0
10/27/2014,Iguana,"$3,000,000",$0,$0
10/27/2009,Stan Helsing: A Parody,"$14,000,000",$0,"$1,553,556"
10/27/2006,Saw III,"$10,000,000","$80,238,724","$163,876,815"
10/27/2006,Babel,"$20,000,000","$34,302,837","$132,121,212"
10/27/2006,Catch a Fire,"$14,000,000","$4,299,773","$5,782,198"
10/27/2000,The Little Vampire,"$22,000,000","$13,555,988","$13,555,988"
10/27/2000,George Washington,"$42,000","$241,816","$342,722"
10/27/2000,Lucky Numbers,"$65,000,000","$10,014,234","$10,014,234"
10/27/2000,A Room for Romeo Brass,"$5,250,000","$20,097","$20,097"
10/27/2000,Book of Shadows: Blair Witch 2,"$15,000,000","$26,421,314","$47,721,314"
10/27/1995,Vampire in Brooklyn,"$14,000,000","$19,637,147","$19,637,147"
10/27/1995,Copycat,"$20,000,000","$32,051,917","$32,051,917"
10/27/1995,Leaving Las Vegas,"$4,000,000","$31,983,777","$49,800,000"
10/26/2018,Suspiria,"$20,000,000","$2,483,472","$7,034,615"
10/26/2018,London Fields,"$8,000,000","$252,676","$433,732"
10/26/2018,Indivisible,"$2,700,000","$3,511,417","$3,588,305"
10/26/2018,Air Strike,"$65,000,000",$0,"$516,279"
10/26/2012,The Ghastly Love of Johnny X,"$2,000,000","$2,436","$2,436"
10/26/2012,Mientras duermes,"$5,000,000",$0,"$9,109,597"
10/26/2012,Chasing Mavericks,"$20,000,000","$6,002,756","$8,300,821"
10/26/2012,Cloud Atlas,"$102,000,000","$27,108,272","$130,673,154"
10/26/2012,Fun Size,"$14,000,000","$9,409,538","$11,166,615"
10/26/2012,Silent Hill: Revelation 3D,"$20,000,000","$17,530,219","$55,975,672"
10/26/2007,Saw IV,"$10,000,000","$63,300,095","$135,759,694"
10/26/2007,Bella,"$3,300,000","$8,093,373","$12,405,473"
10/26/2001,Life as a House,"$18,000,000","$15,652,637","$23,889,158"
10/26/2001,Thirteen Ghosts,"$19,000,000","$41,867,960","$68,467,960"
10/26/2001,On the Line,"$10,000,000","$4,365,455","$4,690,802"
10/26/2001,High Heels and Low Lifes,"$10,000,000","$226,792","$226,792"
10/26/2001,Donnie Darko,"$4,500,000","$1,480,006","$7,510,877"
10/26/1984,Body Double,"$10,000,000","$8,801,940","$8,801,940"
10/26/1984,The Terminator,"$6,400,000","$38,019,031","$78,019,031"
10/25/2013,A True Story,"$45,000",$0,$0
10/25/2013,Jackass Presents: Bad Grandpa,"$15,000,000","$102,003,019","$160,903,019"
10/25/2013,The Square,"$1,500,000","$124,244","$176,262"
10/25/2013,Her Cry: La Llorona Investigation,"$35,000",$0,$0
10/25/2013,The Counselor,"$25,000,000","$16,973,715","$71,009,334"
10/25/2002,Jackass: The Movie,"$5,000,000","$64,282,312","$79,282,312"
10/25/2002,Ghost Ship,"$20,000,000","$30,113,491","$68,349,884"
10/25/2002,All the Queen's Men,"$15,000,000","$22,723","$22,723"
10/25/2002,Frida,"$12,000,000","$25,885,000","$56,131,239"
10/25/2002,Time Changer,"$825,000","$1,500,711","$1,500,711"
10/25/2002,All or Nothing,"$9,000,000","$184,255","$184,255"
10/25/1996,Thinner,"$14,000,000","$15,171,475","$15,171,475"
10/25/1991,Due occhi diabolici,"$9,000,000","$349,618","$349,618"
10/25/1985,Krush Groove,"$3,000,000","$11,052,713","$11,052,713"
10/24/2014,Ouija,"$5,000,000","$50,856,010","$103,300,632"
10/24/2014,John Wick,"$30,000,000","$43,037,835","$76,235,001"
10/24/2014,23 Blast,"$1,000,000","$549,185","$549,185"
10/24/2008,High School Musical 3: Senior Year,"$11,000,000","$90,559,416","$274,392,880"
10/24/2008,Pride and Glory,"$30,000,000","$15,740,721","$43,440,721"
10/24/2008,"Synecdoche, New York","$20,000,000","$3,083,538","$4,383,538"
10/24/2008,Passchendaele,"$20,000,000","$4,452,423","$4,453,327"
10/24/2008,Roadside Romeo,"$2,000,000","$55,202","$2,046,090"
10/24/2008,Saw V,"$10,800,000","$56,746,769","$118,209,778"
10/24/2008,LÃ¥t den rÃ¤tte komma in,"$4,500,000","$2,122,085","$12,247,682"
10/24/2008,Changeling,"$55,000,000","$35,739,802","$113,805,580"
10/24/2008,Heroes,"$400,000","$655,538","$655,538"
10/24/2003,Radio,"$35,000,000","$52,333,738","$53,293,628"
10/24/2003,The Party's Over,"$1,000,000",$0,$0
10/24/2003,Scary Movie 3,"$45,000,000","$110,000,082","$155,200,000"
10/24/2003,Beyond Borders,"$60,000,000","$4,426,297","$11,427,090"
10/24/2003,The Singing Detective,"$8,000,000","$336,456","$524,747"
10/24/2003,Elephant,"$3,000,000","$1,266,955","$10,051,516"
10/24/2001,Bones,"$10,000,000","$7,316,658","$8,378,853"
10/24/1997,Gattaca,"$36,000,000","$12,532,777","$12,532,777"
10/24/1997,Rien ne va plus,"$10,000,000","$245,359","$5,045,359"
10/24/1978,The Wiz,"$24,000,000","$22,000,000","$22,000,000"
10/24/1969,Butch Cassidy and the Sundance Kid,"$6,000,000","$102,308,900","$102,310,653"
10/24/1960,The Alamo,"$12,000,000","$7,900,000","$7,900,000"
10/23/2015,Bone Tomahawk,"$2,000,000",$0,"$475,846"
10/23/2015,Jem and the Holograms,"$5,000,000","$2,184,640","$2,368,937"
10/23/2015,The Last Witch Hunter,"$80,000,000","$27,367,660","$130,818,912"
10/23/2015,Rock the Kasbah,"$15,000,000","$3,020,665","$3,386,153"
10/23/2015,The Looking Glass,"$300,000","$1,711","$1,711"
10/23/2015,Paranormal Activity: The Ghost Dimension,"$10,000,000","$18,297,124","$77,959,374"
10/23/2015,Suffragette,"$14,000,000","$4,702,420","$34,044,909"
10/23/2009,Cirque du Freak: The Vampire's Assistant,"$40,000,000","$14,046,595","$39,753,957"
10/23/2009,Saw VI,"$11,000,000","$27,693,292","$69,752,402"
10/23/2009,Motherhood,"$10,000,000","$93,388","$723,388"
10/23/2009,Amelia,"$40,000,000","$14,279,575","$19,756,077"
10/23/2009,Astro Boy,"$65,000,000","$19,551,067","$41,636,243"
10/23/2009,Ong-Bak 2,"$15,000,000","$102,458","$7,583,050"
10/23/1998,La vita Ã¨ bella,"$20,000,000","$57,598,247","$229,385,361"
10/23/1998,Orgazmo,"$1,000,000","$582,024","$627,287"
10/23/1998,Soldier,"$75,000,000","$14,623,082","$14,623,082"
10/23/1992,Reservoir Dogs,"$1,200,000","$2,832,029","$2,832,029"
10/23/1991,House Party 2,"$5,000,000","$19,438,638","$19,438,638"
10/22/2004,The Machinist,"$5,000,000","$1,082,044","$8,655,397"
10/22/2004,Sideways,"$17,000,000","$71,502,303","$109,793,192"
10/22/2004,Short Cut to Nirvana: Kumbh Mela,"$200,000","$381,225","$439,651"
10/22/2004,The Grudge,"$10,000,000","$110,359,362","$187,281,115"
10/22/2003,In the Cut,"$12,000,000","$4,717,455","$23,693,646"
10/22/1999,Molly,"$21,000,000","$17,396","$17,396"
10/22/1999,Crazy in Alabama,"$15,000,000","$1,954,202","$1,954,202"
10/22/1999,Bringing Out The Dead,"$32,000,000","$16,640,210","$16,640,210"
10/22/1999,Three to Tango,"$20,000,000","$10,570,375","$10,570,375"
10/22/1999,The Best Man,"$9,000,000","$34,102,780","$34,572,780"
10/22/1999,Beyond the Mat,"$500,000","$2,047,570","$2,047,570"
10/22/1999,Bats,"$6,500,000","$10,155,691","$10,155,691"
10/22/1982,Halloween 3: Season of the Witch,"$2,500,000","$14,400,000","$14,400,000"
10/22/1982,First Blood,"$14,000,000","$47,212,904","$125,212,904"
10/22/1964,My Fair Lady,"$17,000,000","$72,000,000","$72,071,636"
10/21/2016,Ouija: Origin of Evil,"$9,000,000","$35,144,505","$81,831,866"
10/21/2016,Moonlight,"$1,500,000","$27,854,931","$65,245,512"
10/21/2016,Jack Reacher: Never Go Back,"$60,000,000","$58,697,076","$159,946,489"
10/21/2016,31,"$1,500,000","$779,820","$922,727"
10/21/2016,Tyler Perryâs Boo! A Madea Halloween,"$20,000,000","$73,206,343","$73,206,343"
10/21/2016,Iâm Not Ashamed,"$1,500,000","$2,082,980","$2,082,980"
10/21/2011,Margin Call,"$3,400,000","$5,353,586","$20,433,227"
10/21/2011,Martha Marcy May Marlene,"$1,000,000","$2,981,038","$5,438,911"
10/21/2011,The Mighty Macs,"$7,000,000","$1,891,936","$1,891,936"
10/21/2011,The Three Musketeers,"$90,000,000","$20,377,913","$139,877,913"
10/21/2011,Paranormal Activity 3,"$5,000,000","$104,028,807","$207,039,844"
10/21/2011,Le Havre,"$5,500,000","$611,709","$13,480,196"
10/21/2011,Cargo,"$4,200,000",$0,"$313,230"
10/21/2011,Johnny English Reborn,"$45,000,000","$8,406,711","$164,640,401"
10/21/2008,Sunday School Musical,"$250,000",$0,$0
10/21/2005,"Kiss Kiss, Bang Bang","$15,000,000","$4,235,837","$16,829,464"
10/21/2005,The Work and the Glory: American Zion,"$6,500,000","$2,025,032","$2,025,032"
10/21/2005,Shopgirl,"$7,500,000","$10,284,523","$11,758,418"
10/21/2005,Dreamer: Inspired by a True Story,"$32,000,000","$33,022,286","$39,498,360"
10/21/2005,Doom,"$70,000,000","$28,212,337","$58,757,178"
10/21/2005,North Country,"$30,000,000","$18,324,242","$23,676,771"
10/21/2005,The Californians,"$500,000","$4,134","$4,134"
10/21/1994,Bullets Over Broadway,"$20,000,000","$13,383,747","$13,383,747"
10/21/1988,Mystic Pizza,"$6,000,000","$12,793,213","$12,793,213"
10/21/1983,The Right Stuff,"$27,000,000","$21,500,000","$21,500,000"
10/21/1983,The Dead Zone,"$10,000,000","$20,766,000","$20,766,000"
10/21/1977,Damnation Alley,"$17,000,000",$0,$0
10/20/2017,Tyler Perryâs Boo 2! A Madea Halloween,"$20,000,000","$47,319,572","$47,879,572"
10/20/2017,The Snowman,"$35,000,000","$6,670,765","$43,226,146"
10/20/2017,Geostorm,"$100,000,000","$33,700,160","$220,796,009"
10/20/2017,Same Kind of Different as Me,"$6,500,000","$6,423,605","$6,423,605"
10/20/2017,Only the Brave,"$38,000,000","$18,340,051","$24,555,177"
10/20/2015,Rotor DR1,"$350,000",$0,$0
10/20/2015,Beginnerâs Guide to Sex,"$1,800,000",$0,$0
10/20/2010,Paranormal Activity 2,"$3,000,000","$84,752,907","$177,512,032"
10/20/2006,Flags of Our Fathers,"$53,000,000","$33,602,376","$63,657,941"
10/20/2006,The Prestige,"$40,000,000","$53,089,891","$104,407,366"
10/20/2006,Running With Scissors,"$12,000,000","$6,860,000","$8,706,701"
10/20/2006,Flicka,"$15,000,000","$21,000,147","$21,896,367"
10/20/2006,Marie Antoinette,"$40,000,000","$15,962,471","$60,862,471"
10/20/2000,The Yards,"$20,000,000","$882,710","$2,282,710"
10/20/2000,The Legend of Drunken Master,"$10,000,000","$11,546,543","$11,546,543"
10/20/2000,Pay it Forward,"$40,000,000","$33,508,922","$55,696,705"
10/20/2000,Bedazzled,"$48,000,000","$37,879,996","$90,376,224"
10/20/1995,Get Shorty,"$30,250,000","$72,021,008","$115,021,008"
10/20/1995,Mallrats,"$6,100,000","$2,108,367","$2,108,367"
10/20/1936,The Charge of the Light Brigade,"$1,200,000",$0,$0
10/19/2018,Can You Ever Forgive Me?,"$10,000,000","$8,803,865","$11,752,387"
10/19/2018,Halloween,"$10,000,000","$159,342,015","$254,900,667"
10/19/2013,Supesu Batorushippu Yamato,"$12,000,000",$0,$0
10/19/2012,The Sessions,"$1,000,000","$6,002,451","$11,495,204"
10/19/2012,The First Time,"$2,000,000","$17,061","$17,061"
10/19/2012,Alex Cross,"$35,000,000","$25,888,412","$35,426,759"
10/19/2012,Paranormal Activity 4,"$5,000,000","$53,900,335","$142,817,992"
10/19/2007,The Ten Commandments,"$10,000,000","$952,820","$1,051,907"
10/19/2007,Out of the Blue,"$4,600,000",$728,"$731,767"
10/19/2007,30 Days of Night,"$30,000,000","$39,568,996","$80,276,156"
10/19/2007,Rendition,"$27,500,000","$9,736,045","$26,939,925"
10/19/2007,Arnolds Park,"$600,000","$23,616","$23,616"
10/19/2007,"Gone, Baby, Gone","$19,000,000","$20,300,218","$34,352,162"
10/19/2007,The Man From Earth,"$200,000",$0,$0
10/19/2007,Wristcutters: A Love Story,"$1,000,000","$446,165","$473,769"
10/19/2007,Things We Lost in the Fire,"$16,000,000","$3,287,315","$8,120,148"
10/19/2001,The Last Castle,"$60,000,000","$18,208,078","$20,541,668"
10/19/2001,From Hell,"$35,000,000","$31,598,308","$68,712,365"
10/19/2001,Riding in Cars with Boys,"$47,000,000","$29,781,453","$29,781,453"
10/19/1994,Clerks,"$27,000","$3,073,428","$3,894,240"
10/19/1990,Quigley Down Under,"$20,000,000","$21,413,105","$21,413,105"
10/19/1990,Night of the Living Dead,"$4,200,000","$5,835,247","$5,835,247"
10/19/1979,Meteor,"$16,000,000","$8,400,000","$8,400,000"
10/18/2013,12 Years a Slave,"$20,000,000","$56,671,993","$181,025,343"
10/18/2013,Escape Plan,"$70,000,000","$25,135,965","$103,735,965"
10/18/2013,Carrie,"$30,000,000","$35,266,619","$82,409,520"
10/18/2013,The Fifth Estate,"$26,000,000","$3,254,172","$6,154,172"
10/18/2013,All is Lost,"$8,500,000","$6,263,670","$10,386,814"
10/18/2006,51 Birch Street,"$350,000","$84,689","$84,689"
10/18/2002,Formula 51,"$27,000,000","$5,204,007","$5,204,007"
10/18/2002,Auto Focus,"$7,000,000","$2,062,066","$2,703,821"
10/18/2002,The Ring,"$48,000,000","$129,094,024","$248,218,486"
10/18/2002,Real Women Have Curves,"$3,000,000","$5,853,194","$7,777,790"
10/18/2002,Abandon,"$25,000,000","$10,719,367","$12,219,367"
10/18/1996,Sleepers,"$44,000,000","$53,300,852","$165,600,852"
10/18/1996,Swingers,"$200,000","$4,505,922","$6,618,578"
10/18/1974,The Texas Chainsaw Massacre,"$140,000","$26,572,439","$26,572,439"
10/18/1961,West Side Story,"$6,000,000","$43,700,000","$43,700,000"
10/17/2014,Rudderless,"$5,000,000","$56,001","$567,219"
10/17/2014,The Best of Me,"$26,000,000","$26,766,213","$41,059,418"
10/17/2014,Camp X-Ray,"$1,000,000","$9,837","$101,053"
10/17/2014,Dear White People,"$1,250,000","$4,404,154","$5,403,771"
10/17/2014,Birdman or (The Unexpected Virtue of Ignorance),"$18,000,000","$42,340,598","$103,215,094"
10/17/2014,The Book of Life,"$50,000,000","$50,151,543","$97,651,543"
10/17/2014,Housebound,"$1,500,000",$0,"$236,863"
10/17/2014,Fury,"$80,000,000","$85,817,906","$210,315,681"
10/17/2012,Holy Motors,"$4,000,000","$641,054","$4,230,426"
10/17/2008,W.,"$25,100,000","$25,534,493","$28,575,778"
10/17/2008,What Just Happened,"$27,000,000","$1,090,947","$2,412,123"
10/17/2008,Sex Drive,"$19,000,000","$8,402,485","$10,412,485"
10/17/2008,The Secret Life of Bees,"$11,000,000","$37,780,486","$39,994,347"
10/17/2008,Max Payne,"$35,000,000","$40,689,393","$87,775,050"
10/17/2003,The Texas Chainsaw Massacre,"$9,000,000","$80,571,655","$107,967,319"
10/17/2003,Pieces of April,"$300,000","$2,528,664","$3,571,253"
10/17/2003,Veronica Guerin,"$17,000,000","$1,569,918","$9,438,074"
10/17/1997,I Know What You Did Last Summer,"$17,000,000","$72,250,091","$125,250,091"
10/17/1997,Devil's Advocate,"$57,000,000","$61,007,424","$153,007,424"
10/17/1986,The Color of Money,"$10,000,000","$52,293,000","$52,293,000"
10/17/1979,The Black Stallion,"$2,700,000","$37,799,643","$37,799,643"
10/17/1978,Halloween,"$325,000","$47,000,000","$70,000,000"
10/17/1956,Around the World in 80 Days,"$6,000,000","$42,000,000","$42,000,000"
10/17/1939,Mr. Smith Goes To Washington,"$1,500,000","$9,000,000","$9,000,000"
10/16/2016,Mi America,"$2,100,000","$3,330","$3,330"
10/16/2015,Bridge of Spies,"$40,000,000","$72,313,754","$162,498,338"
10/16/2015,Goosebumps,"$58,000,000","$80,069,458","$158,905,324"
10/16/2015,Room,"$13,000,000","$14,677,674","$36,262,783"
10/16/2015,Crimson Peak,"$55,000,000","$31,090,320","$74,966,854"
10/16/2015,CÃ¬kÃ¨ NiÃ¨ YinniÃ¡ng,"$15,000,000","$632,542","$11,279,884"
10/16/2015,Woodlawn,"$13,000,000","$14,394,097","$14,403,703"
10/16/2009,The Stepfather,"$20,000,000","$29,062,561","$29,227,561"
10/16/2009,Law Abiding Citizen,"$53,000,000","$73,357,727","$131,159,781"
10/16/2009,Where the Wild Things Are,"$100,000,000","$77,233,467","$99,123,656"
10/16/2009,Janky Promoters,"$10,000,000","$9,069","$9,069"
10/16/1998,Beloved,"$53,000,000","$22,852,487","$22,852,487"
10/16/1998,Happiness,"$3,000,000","$2,746,453","$5,746,453"
10/16/1998,Practical Magic,"$60,000,000","$46,850,558","$68,336,997"
10/16/1998,Bride of Chucky,"$25,000,000","$32,404,188","$50,692,188"
10/16/1996,Get on the Bus,"$2,400,000","$5,691,854","$5,691,854"
10/16/1966,A Funny Thing Happened on the Way to the Forum,"$2,000,000",$0,$0
10/15/2010,N-Secure,"$1,600,000","$2,595,644","$2,595,644"
10/15/2010,Jackass 3D,"$20,000,000","$117,229,692","$171,685,793"
10/15/2010,Down Terrace,"$30,000","$9,812","$9,812"
10/15/2010,I Want Your Money,"$400,000","$433,588","$433,588"
10/15/2010,Conviction,"$12,500,000","$6,797,696","$11,826,980"
10/15/2010,Red,"$60,000,000","$90,380,162","$196,439,693"
10/15/2010,Carlos,"$18,000,000","$145,526","$1,619,153"
10/15/2010,Hereafter,"$50,000,000","$32,746,941","$108,660,270"
10/15/2004,Shall We Dance?,"$40,000,000","$57,887,882","$118,097,882"
10/15/2004,Team America: World Police,"$20,000,000","$32,774,834","$50,948,811"
10/15/2004,Being Julia,"$18,000,000","$7,739,049","$14,488,705"
10/15/2004,Eulogy,"$10,000,000","$70,527","$70,527"
10/15/1999,The Omega Code,"$7,200,000","$12,610,552","$12,678,312"
10/15/1999,The Straight Story,"$10,000,000","$6,197,866","$6,197,866"
10/15/1999,The Story of Us,"$50,000,000","$27,100,030","$27,100,030"
10/15/1999,Fight Club,"$65,000,000","$37,030,102","$100,851,705"
10/15/1993,The Beverly Hillbillies,"$25,000,000","$42,222,647","$55,598,481"
10/15/1969,Paint Your Wagon,"$20,000,000","$31,678,778","$31,678,778"
10/14/2016,Kevin Hart: What Now?,"$10,000,000","$23,591,043","$23,591,043"
10/14/2016,The Accountant,"$40,000,000","$86,260,045","$152,962,083"
10/14/2016,Max Steel,"$10,000,000","$3,818,664","$4,563,080"
10/14/2011,Trespass,"$35,000,000","$16,816","$786,532"
10/14/2011,The Big Year,"$41,000,000","$7,204,138","$7,684,524"
10/14/2011,Footloose,"$24,000,000","$51,802,742","$62,989,834"
10/14/2011,Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191"
10/14/2011,The Thing,"$38,000,000","$16,999,934","$27,573,078"
10/14/2008,No Man's Land: The Rise of Reeker,"$2,000,000",$0,$0
10/14/2005,Where the Truth Lies,"$25,000,000","$872,142","$1,415,656"
10/14/2005,Elizabethtown,"$54,000,000","$26,850,426","$50,719,373"
10/14/2005,Domino,"$50,000,000","$10,169,202","$23,574,057"
10/14/2005,The Fog,"$18,000,000","$29,511,112","$37,048,526"
10/14/1994,Hoop Dreams,"$700,000","$7,768,371","$11,768,371"
10/14/1994,Pulp Fiction,"$8,000,000","$107,928,762","$212,928,762"
10/14/1994,Wes Craven's New Nightmare,"$8,000,000","$18,090,181","$18,090,181"
